n,temps,nb_inter,nb_2opt
10,0.04414486885070801,1,1
10,0.02331399917602539,0,1
10,0.020797014236450195,0,1
10,0.01758408546447754,0,1
10,0.024220943450927734,0,1
10,0.05855393409729004,3,0
10,0.026947021484375,0,1
10,0.06113481521606445,2,1
10,0.017650842666625977,0,1
10,0.08936619758605957,3,1
2,0.00029778480529785156,0,0
2,0.000293731689453125,0,0
2,0.00029206275939941406,0,0
2,0.00029087066650390625,0,0
2,0.00029206275939941406,0,0
2,0.0002911090850830078,0,0
2,0.0005402565002441406,0,0
2,0.0002949237823486328,0,0
2,0.00029277801513671875,0,0
2,0.00029587745666503906,0,0
3,0.0007789134979248047,0,0
3,0.0014362335205078125,0,0
3,0.0009958744049072266,0,1
3,0.001055002212524414,0,1
3,0.0007097721099853516,0,0
3,0.0016491413116455078,0,0
3,0.0010433197021484375,0,1
3,0.0009810924530029297,0,1
3,0.0006940364837646484,0,0
3,0.0013849735260009766,0,0
4,0.001689910888671875,0,1
4,0.0023849010467529297,0,0
4,0.0012221336364746094,0,0
4,0.002113819122314453,0,0
4,0.0016682147979736328,0,1
4,0.004299163818359375,1,1
4,0.005490779876708984,0,1
4,0.001825094223022461,0,1
4,0.0020809173583984375,0,0
4,0.0016949176788330078,0,1
5,0.005858182907104492,1,0
5,0.008733272552490234,2,0
5,0.009418964385986328,1,0
5,0.005900144577026367,1,1
5,0.005717039108276367,0,0
5,0.003503084182739258,0,1
5,0.0038721561431884766,0,1
5,0.004950046539306641,0,0
5,0.009416818618774414,1,0
5,0.004106998443603516,0,0
6,0.013345003128051758,1,1
6,0.004893302917480469,0,1
6,0.0050411224365234375,0,1
6,0.0049359798431396484,0,1
6,0.004877805709838867,0,1
6,0.022614002227783203,3,0
6,0.006729841232299805,0,0
6,0.0109100341796875,2,1
6,0.006713151931762695,0,1
6,0.006129026412963867,0,1
7,0.008687973022460938,0,0
7,0.01645517349243164,2,1
7,0.016174793243408203,0,1
7,0.009835004806518555,0,1
7,0.012433052062988281,1,1
7,0.009692907333374023,0,1
7,0.009704113006591797,0,0
7,0.04069662094116211,2,0
7,0.028233051300048828,1,1
7,0.018578052520751953,2,1
8,0.04999876022338867,2,0
8,0.008877038955688477,0,1
8,0.03692436218261719,3,0
8,0.009053945541381836,0,1
8,0.01889514923095703,2,1
8,0.008625984191894531,0,1
8,0.033638954162597656,2,1
8,0.029704809188842773,1,1
8,0.011918067932128906,0,1
8,0.052124977111816406,4,0
9,0.024479150772094727,1,1
9,0.023684263229370117,1,0
9,0.07381296157836914,3,1
9,0.02072000503540039,2,1
9,0.024531126022338867,1,1
9,0.03865814208984375,2,1
9,0.027490854263305664,1,1
9,0.01575493812561035,1,1
9,0.01522684097290039,1,1
9,0.04903697967529297,2,1
10,0.022089004516601562,1,1
10,0.06984186172485352,2,1
10,0.026659011840820312,0,1
10,0.09127211570739746,2,1
10,0.03323960304260254,1,1
10,0.04129219055175781,1,1
10,0.06365609169006348,2,1
10,0.023447036743164062,1,1
10,0.024358272552490234,0,1
10,0.0177609920501709,0,1
10,0.018782854080200195,0,1
10,0.043416738510131836,1,0
10,0.01789689064025879,0,1
10,0.11680889129638672,5,1
10,0.08825087547302246,3,1
10,0.07950782775878906,2,1
10,0.11953306198120117,5,0
10,0.04379010200500488,1,0
10,0.044983863830566406,1,1
10,0.04271578788757324,1,1
100,307.31807684898376,40,1
100,194.81400203704834,29,4
100,473.2019739151001,51,4
100,563.4918751716614,44,1
74,88.9235110282898,34,4
74,127.05270290374756,27,1
74,102.55774188041687,25,1
74,70.54780292510986,22,1
74,144.14539694786072,33,1
75,57.36439919471741,17,3
75,132.72170066833496,26,1
75,74.79890894889832,25,1
75,124.8423330783844,33,2
75,34.342814922332764,12,3
76,145.9769127368927,35,1
76,136.27022910118103,26,1
76,90.74721002578735,23,1
76,100.58561611175537,28,1
76,136.8992199897766,30,2
77,65.37001609802246,21,2
77,71.96129417419434,21,2
77,57.24550819396973,15,1
77,111.15898180007935,22,1
77,75.14839887619019,20,2
78,83.53240084648132,20,2
78,144.1752588748932,33,1
78,49.08729290962219,15,2
78,137.39888620376587,27,1
78,76.23960328102112,20,3
79,70.36111807823181,24,3
79,145.07556009292603,30,1
79,108.848876953125,24,1
79,236.6382439136505,40,1
79,61.91909193992615,17,1
80,143.34575176239014,29,1
80,269.03309178352356,48,1
80,167.58321714401245,34,1
80,263.0290141105652,47,1
80,103.32551717758179,26,14
80,97.42742967605591,24,5
80,54.81883502006531,14,1
80,50.845539808273315,13,3
80,164.842355966568,28,1
80,140.84443998336792,30,1
50,7.133573293685913,10,1
50,20.240291833877563,15,1
50,13.099767684936523,12,2
50,8.876634120941162,9,1
50,41.96991205215454,22,1
51,5.398021221160889,4,1
51,28.16424870491028,19,1
51,31.028910875320435,21,1
51,21.311722993850708,14,1
51,19.512691736221313,16,1
52,20.018757820129395,18,1
52,10.40758728981018,10,2
52,27.78020691871643,18,1
52,22.327504873275757,14,1
52,17.884439706802368,11,1
53,24.480194091796875,17,2
53,28.14397096633911,16,1
53,16.694735050201416,11,1
53,18.233941793441772,11,3
53,16.807314157485962,11,1
54,31.33942699432373,19,2
54,35.79535889625549,18,1
54,7.194499731063843,6,2
54,41.759401082992554,26,3
54,29.91412091255188,18,3
55,35.30627512931824,21,2
55,33.581555128097534,18,1
55,20.773572206497192,17,1
55,12.046589851379395,8,1
55,9.590524196624756,7,1
56,21.341264009475708,13,1
56,46.1599018573761,22,2
56,49.358936071395874,26,1
56,33.39820218086243,19,1
56,45.67911767959595,20,2
57,21.9546160697937,13,2
57,25.047004222869873,12,1
57,35.46507692337036,16,1
57,43.527669191360474,20,1
57,44.3359649181366,25,1
58,22.928882837295532,15,1
58,59.10265231132507,27,1
58,48.58898401260376,20,1
58,45.12440299987793,17,1
58,59.15645122528076,27,1
59,28.12444305419922,18,2
59,57.54289197921753,25,1
59,33.26823401451111,19,2
59,35.35131096839905,15,2
59,32.88611316680908,17,1
60,29.185627937316895,13,2
60,43.01023888587952,18,1
60,29.10493803024292,16,1
60,29.805590867996216,12,2
60,47.507339000701904,20,1
61,55.769932985305786,25,2
61,41.02492094039917,20,1
61,43.02353119850159,19,1
61,51.28186392784119,19,1
61,49.592576026916504,20,1
62,41.76250195503235,18,1
62,43.49995398521423,19,1
62,72.46692037582397,27,2
62,27.354851245880127,14,1
62,25.615925073623657,13,1
63,33.239485025405884,15,1
63,24.334805965423584,12,1
63,45.15526103973389,19,1
63,53.50271201133728,19,2
63,58.598548889160156,25,1
64,55.7579140663147,23,2
64,42.25307774543762,19,2
64,46.36655521392822,21,1
64,43.831948041915894,22,5
64,55.616554975509644,23,1
65,47.10588717460632,23,2
65,38.38615918159485,15,1
65,51.60805702209473,17,1
65,62.8136031627655,23,1
65,41.056302070617676,16,2
66,51.37138795852661,21,2
66,43.64395189285278,18,1
66,73.12687277793884,20,1
66,85.01925110816956,33,1
66,52.805981159210205,22,7
67,69.6927261352539,25,1
67,91.895090341568,26,1
67,81.94035410881042,27,1
67,110.06479501724243,33,1
67,50.558587074279785,19,1
68,67.75267696380615,25,3
68,42.87157082557678,14,2
68,56.74809813499451,23,4
68,98.21290326118469,31,1
68,45.43285012245178,20,1
69,68.83664774894714,19,1
69,72.76659202575684,24,1
69,75.8270800113678,23,1
69,43.00279879570007,15,3
69,94.11669707298279,38,3
70,52.61147713661194,20,1
70,27.3261501789093,11,1
70,97.49377608299255,29,1
70,45.27586579322815,14,3
70,89.36570906639099,29,1
64,51.51306915283203,23,2
64,38.99626708030701,17,1
64,63.66160821914673,26,2
64,35.35046601295471,17,1
64,49.18084907531738,22,1
65,43.73348784446716,19,2
65,56.50777506828308,25,1
65,65.95608687400818,24,3
65,102.94100403785706,26,1
65,50.37822484970093,22,1
66,65.11454391479492,23,1
66,54.15449094772339,23,2
66,37.87661695480347,16,1
66,91.44485092163086,31,2
67,44.51252603530884,21,1
67,32.508113861083984,12,1
67,70.61335706710815,23,1
67,55.237890005111694,19,1
67,35.102283000946045,11,1
81,160.38962388038635,31,2
81,111.0541627407074,27,1
81,182.5311779975891,33,2
81,95.9956738948822,21,2
81,134.73763990402222,26,2
82,131.78192114830017,32,1
82,100.52279329299927,22,1
82,156.77409315109253,30,1
82,99.03669786453247,17,1
82,88.97752380371094,21,1
83,121.50327801704407,27,1
83,165.94596004486084,30,1
83,148.10977911949158,31,1
83,178.21775603294373,32,1
83,151.17864108085632,34,1
84,114.04440379142761,27,1
84,162.21195602416992,33,2
84,148.66199207305908,26,3
84,91.2186849117279,18,1
84,123.58011293411255,27,2
85,341.6808350086212,53,5
85,143.47420716285706,31,2
85,184.0581431388855,40,2
85,122.46935820579529,24,2
85,109.40672469139099,23,1
86,198.66234707832336,33,1
86,188.88842797279358,34,1
86,198.03217816352844,33,1
86,117.25036191940308,22,1
86,117.89332890510559,24,2
87,260.30869793891907,44,1
87,131.27148604393005,27,2
87,156.57564067840576,30,3
87,198.4610459804535,33,1
87,206.32112097740173,37,1
88,210.78443598747253,32,1
88,77.3875379562378,16,1
88,161.22713708877563,30,3
88,125.72537779808044,27,2
88,174.3018307685852,28,2
89,83.86612486839294,19,4
89,209.08721780776978,36,2
89,153.13698601722717,28,3
89,153.4499568939209,26,2
89,237.27811789512634,38,2
20,0.646859884262085,5,1
21,0.7112350463867188,4,1
22,0.6423280239105225,4,1
23,1.193227767944336,8,1
24,1.5560660362243652,13,1
25,0.5212531089782715,3,1
26,1.4495041370391846,5,2
27,1.1169722080230713,7,1
28,2.967952013015747,10,2
29,2.7119860649108887,7,1
30,3.6039857864379883,9,1
10,0.04436683654785156,1,1
10,0.05658698081970215,1,1
10,0.04205799102783203,1,1
10,0.045989990234375,1,1
10,0.06347203254699707,2,1
10,0.023335933685302734,0,1
10,0.02906322479248047,1,1
10,0.04637432098388672,1,1
10,0.03450202941894531,1,1
10,0.04114389419555664,1,0
10,0.017916202545166016,0,1
10,0.04172992706298828,1,1
10,0.04364919662475586,1,0
10,0.018846750259399414,0,2
10,0.019249916076660156,1,1
10,0.0649268627166748,2,1
10,0.05485892295837402,3,1
10,0.05404019355773926,3,1
10,0.04161381721496582,1,1
10,0.04128003120422363,2,1
11,0.07418394088745117,2,1
11,0.09515070915222168,3,1
11,0.04797792434692383,1,1
11,0.029082775115966797,2,1
11,0.04786515235900879,2,1
11,0.19882822036743164,8,0
11,0.04166817665100098,4,0
11,0.04728507995605469,2,1
11,0.07131409645080566,2,1
11,0.12394499778747559,3,1
11,0.060610055923461914,3,1
11,0.06295990943908691,3,2
11,0.07351803779602051,2,1
11,0.18819308280944824,5,1
11,0.05089712142944336,1,1
11,0.0648488998413086,1,1
11,0.15359997749328613,6,0
11,0.03571200370788574,1,1
11,0.09702897071838379,3,1
11,0.027675867080688477,0,1
12,0.04330086708068848,1,1
12,0.03493475914001465,0,1
12,0.059710025787353516,1,1
12,0.025098800659179688,0,1
12,0.07813787460327148,1,1
12,0.056490182876586914,1,1
12,0.06131887435913086,1,1
12,0.05936598777770996,2,1
12,0.05653691291809082,2,1
12,0.04178929328918457,1,1
12,0.08185029029846191,1,1
12,0.13236594200134277,4,1
12,0.08245182037353516,2,1
12,0.03473782539367676,0,1
12,0.05602097511291504,1,1
12,0.060797929763793945,1,1
12,0.1145029067993164,2,1
12,0.1456451416015625,3,1
12,0.11101508140563965,2,1
12,0.025942087173461914,0,2
13,0.06505393981933594,1,1
13,0.22831177711486816,7,1
13,0.16503500938415527,2,1
13,0.16910004615783691,3,1
13,0.030354976654052734,0,1
13,0.08556699752807617,3,1
13,0.1608409881591797,3,1
13,0.06668806076049805,1,1
13,0.0949239730834961,2,1
13,0.06860113143920898,1,1
13,0.04639077186584473,1,1
13,0.06729483604431152,1,1
13,0.0908651351928711,2,1
13,0.15096116065979004,4,1
13,0.17383337020874023,5,0
13,0.048583030700683594,1,1
13,0.15335798263549805,4,1
13,0.06449484825134277,1,1
13,0.1715221405029297,3,1
13,0.16438865661621094,3,1
14,0.30106019973754883,4,1
14,0.23699307441711426,4,1
14,0.11218595504760742,2,1
14,0.2349691390991211,4,1
14,0.14929986000061035,2,1
14,0.36478590965270996,7,0
14,0.14645695686340332,2,0
14,0.07382822036743164,1,1
14,0.23578119277954102,6,1
14,0.09831690788269043,1,1
14,0.05195498466491699,2,1
14,0.1900646686553955,3,1
14,0.07382512092590332,2,1
14,0.37204694747924805,7,1
14,0.1080479621887207,2,1
14,0.09992599487304688,1,1
14,0.09774899482727051,3,1
14,0.14317584037780762,3,1
14,0.07311606407165527,1,1
14,0.13989996910095215,3,1
15,0.2168889045715332,3,1
15,0.061982154846191406,0,1
15,0.093109130859375,1,1
15,0.6028141975402832,8,1
15,0.06020402908325195,1,1
15,0.1139531135559082,1,1
15,0.21213865280151367,3,1
15,0.1629481315612793,2,1
15,0.06862998008728027,0,1
15,0.4965391159057617,5,0
15,0.3438711166381836,4,2
15,0.2688629627227783,3,1
15,0.14416003227233887,1,1
15,0.2672741413116455,3,1
15,0.211867094039917,3,1
15,0.11394500732421875,1,1
15,0.2398219108581543,5,1
15,0.20911121368408203,3,1
15,0.0840609073638916,1,1
15,0.414229154586792,4,1
16,0.4384572505950928,5,1
16,0.4558284282684326,7,1
16,0.09778904914855957,1,1
16,0.15579509735107422,1,1
16,0.07225799560546875,1,1
16,0.37315797805786133,4,1
16,0.40540599822998047,6,1
16,0.5082271099090576,6,1
16,0.45722007751464844,4,0
16,0.17818713188171387,3,1
16,0.1851787567138672,2,1
16,0.18083572387695312,2,1
16,0.05623197555541992,0,1
16,0.4000821113586426,6,1
16,0.45427393913269043,7,1
16,0.18266701698303223,2,1
16,0.2323911190032959,3,1
16,0.22967910766601562,2,1
16,0.2336728572845459,2,1
16,0.3991830348968506,6,2
17,0.23424935340881348,6,1
17,0.26041483879089355,2,1
17,0.48846006393432617,5,1
17,0.5757648944854736,6,1
17,0.14815902709960938,2,1
17,0.3319437503814697,3,1
17,0.28586316108703613,5,1
17,0.4457571506500244,6,1
17,0.7343060970306396,8,1
17,0.17453289031982422,1,1
17,0.13987302780151367,3,1
17,0.20829200744628906,2,1
17,0.3342769145965576,3,1
17,0.4365220069885254,6,1
17,0.10834193229675293,2,1
17,0.2038562297821045,2,1
17,0.2871818542480469,5,1
17,0.3876979351043701,5,1
17,0.408707857131958,4,1
17,0.1379070281982422,1,1
18,0.16481804847717285,2,1
18,0.7911930084228516,5,1
18,0.2850358486175537,2,1
18,0.4800560474395752,6,1
18,0.1698610782623291,2,1
18,0.15210509300231934,1,1
18,0.35813283920288086,4,1
18,0.5278401374816895,5,1
18,0.18712401390075684,1,1
18,0.5396349430084229,5,1
18,0.45011091232299805,4,1
18,1.3311450481414795,9,1
18,0.21025395393371582,3,1
18,0.3598978519439697,3,1
18,0.44376206398010254,3,1
18,0.36477112770080566,6,2
18,0.5290529727935791,5,1
18,0.2829258441925049,2,1
18,0.2191457748413086,2,1
18,0.2885780334472656,3,1
19,0.3091557025909424,2,1
19,0.537010908126831,6,1
19,0.16489481925964355,1,1
19,0.455456018447876,5,1
19,0.24016928672790527,2,1
19,0.20836091041564941,1,1
19,0.7090628147125244,4,1
19,0.713313102722168,5,1
19,0.5996372699737549,4,1
19,0.5870208740234375,5,1
19,0.3163940906524658,3,1
19,0.17191314697265625,1,1
19,0.5876250267028809,5,1
19,0.4572129249572754,5,1
19,0.49469590187072754,8,1
19,0.9403340816497803,7,1
19,0.3075141906738281,3,1
19,0.9531548023223877,7,1
19,0.31194210052490234,2,1
19,0.84181809425354,6,1
20,1.5562732219696045,9,1
20,0.662060022354126,7,1
20,0.40572476387023926,2,1
20,0.33161187171936035,2,1
20,0.22847485542297363,1,1
20,0.4326200485229492,4,2
20,0.43291711807250977,3,1
20,0.3368539810180664,2,1
20,0.20505309104919434,2,1
20,0.6576559543609619,5,1
20,0.515488862991333,5,1
20,0.5558090209960938,3,1
20,0.9509408473968506,5,1
20,0.26629209518432617,2,1
20,0.43454504013061523,3,0
20,0.6459686756134033,5,1
20,1.2847397327423096,11,1
20,0.6382038593292236,3,1
20,0.1870708465576172,1,1
20,1.2839159965515137,9,1
21,2.377969741821289,11,1
21,0.8037550449371338,6,1
21,0.5799407958984375,3,1
21,0.9926929473876953,6,1
21,0.16725873947143555,0,1
21,0.6993649005889893,5,1
21,0.25316309928894043,1,1
21,1.6745238304138184,9,1
21,0.5378658771514893,5,1
21,1.1271071434020996,7,1
21,1.8464651107788086,10,1
21,0.4709348678588867,3,1
21,1.02242112159729,5,1
21,0.9199750423431396,7,1
21,0.5813429355621338,3,1
21,0.7090327739715576,5,1
21,1.2006783485412598,5,1
21,1.134422779083252,9,1
21,0.6310362815856934,6,1
21,0.994779109954834,6,1
22,0.5149209499359131,3,1
22,1.0619089603424072,6,1
22,0.7753157615661621,4,1
22,1.0812909603118896,4,1
22,0.637321949005127,4,1
22,0.3972129821777344,2,1
22,0.521082878112793,3,1
22,1.0025429725646973,7,1
22,0.7818613052368164,7,1
22,1.2416303157806396,9,1
22,0.6366050243377686,4,1
22,0.5028982162475586,4,1
22,0.500835657119751,4,1
22,0.27543091773986816,1,1
22,1.2337679862976074,9,1
22,1.067126989364624,4,1
22,1.1144440174102783,8,1
22,1.0992457866668701,5,1
22,0.9937779903411865,7,1
22,1.1154842376708984,8,1
23,0.340313196182251,2,1
23,1.2988598346710205,7,1
23,1.1503560543060303,6,2
23,0.6768739223480225,4,1
23,1.000519037246704,4,1
23,1.7553629875183105,8,1
23,0.9927890300750732,5,1
23,1.7611989974975586,8,1
23,0.6809029579162598,4,1
23,1.2040107250213623,8,1
23,1.629850149154663,9,1
23,0.6407029628753662,5,1
23,0.24200797080993652,1,2
23,0.9867770671844482,5,1
23,1.4548122882843018,8,2
23,0.8359048366546631,4,1
23,2.091322183609009,12,1
23,0.5157651901245117,2,1
23,0.7939820289611816,5,1
23,1.8478147983551025,7,1
24,0.9045138359069824,4,2
24,0.8746130466461182,3,1
24,0.45705080032348633,2,1
24,0.7301180362701416,4,1
24,2.620166063308716,14,2
24,0.8731670379638672,5,1
24,1.7476189136505127,9,1
24,2.236802101135254,8,2
24,4.319567918777466,14,1
24,0.4808382987976074,3,2
24,0.26700329780578613,1,1
24,2.4938437938690186,11,1
24,0.7234213352203369,3,1
24,1.2420310974121094,6,1
24,0.5359408855438232,1,1
24,1.0207109451293945,6,1
24,0.37016797065734863,2,1
24,0.593303918838501,3,1
24,1.4168529510498047,9,1
24,0.6109578609466553,6,2
25,1.1321263313293457,6,1
25,0.845695972442627,4,1
25,1.450571060180664,6,1
25,1.9495270252227783,7,1
25,1.0579988956451416,4,1
25,0.8485338687896729,3,1
25,0.842383861541748,4,1
25,1.2094488143920898,8,2
25,0.8516738414764404,3,1
25,2.213881015777588,8,1
25,2.4222099781036377,9,1
25,0.4461379051208496,1,1
25,0.6926531791687012,3,1
25,2.1766767501831055,8,1
25,0.8305728435516357,3,1
25,2.4317471981048584,9,1
25,1.4099338054656982,6,1
25,1.0065279006958008,4,1
25,2.031618118286133,6,1
25,1.2523329257965088,5,1
26,0.7518830299377441,3,1
26,1.5273351669311523,6,1
26,2.0720150470733643,5,1
26,0.38343000411987305,1,1
26,1.2819147109985352,6,1
26,0.6849668025970459,2,1
26,1.65960693359375,9,1
26,0.7265152931213379,3,1
26,1.4751348495483398,6,1
26,3.5566868782043457,11,1
26,3.4105489253997803,11,3
26,2.180915117263794,8,1
26,1.2253680229187012,5,1
26,1.8101389408111572,8,1
26,1.0365509986877441,4,1
26,0.8537642955780029,4,1
26,3.5734951496124268,14,1
26,0.44684910774230957,1,1
26,1.3306009769439697,7,2
26,1.81968092918396,8,1
27,2.5674922466278076,9,1
27,1.8107109069824219,6,1
27,1.5657479763031006,5,1
27,0.46477293968200684,2,1
27,0.9875297546386719,6,1
27,0.7695739269256592,3,1
27,2.5861051082611084,9,1
27,4.186074256896973,13,1
27,2.810072898864746,12,1
27,2.8259220123291016,10,1
27,2.3605260848999023,10,1
27,1.5913310050964355,8,1
27,1.6067497730255127,8,1
27,2.4643919467926025,6,1
27,1.5443787574768066,4,1
27,0.905116081237793,3,1
27,1.7502272129058838,7,1
27,3.643684148788452,11,1
27,3.0838570594787598,11,1
27,0.2053670883178711,0,1
28,4.76771092414856,12,1
28,2.9865379333496094,10,1
28,1.1754841804504395,7,1
28,1.413255214691162,4,1
28,1.156728982925415,5,2
28,2.4785208702087402,8,1
28,2.899005889892578,8,1
28,3.5054640769958496,12,1
28,0.8567149639129639,2,1
28,2.067286968231201,8,2
28,1.629091739654541,4,1
28,4.45998477935791,13,1
28,2.5872929096221924,7,1
28,0.972161054611206,4,2
28,1.9307348728179932,6,1
28,1.6427342891693115,5,1
28,4.492064952850342,13,1
28,2.957904100418091,12,1
28,1.6605002880096436,5,1
28,1.622833013534546,6,1
29,3.894559144973755,9,1
29,4.315463066101074,10,1
29,1.7806739807128906,5,1
29,1.7359938621520996,4,1
29,3.7672221660614014,12,1
29,3.419490098953247,9,2
29,3.2918567657470703,7,1
29,3.4835472106933594,11,1
29,1.2337818145751953,5,1
29,1.8026208877563477,5,1
29,1.743635892868042,6,1
29,2.7162508964538574,7,1
29,0.5512628555297852,1,1
29,6.2233428955078125,13,1
29,4.283525228500366,10,1
29,2.3450541496276855,7,1
29,1.9573988914489746,7,1
29,2.0855507850646973,5,1
29,4.073167085647583,11,2
29,1.4905550479888916,4,1
30,3.742171049118042,11,1
30,5.08372688293457,13,2
30,3.6553432941436768,9,1
30,2.2124061584472656,6,1
30,3.782132148742676,8,1
30,3.800027847290039,8,1
30,2.943450927734375,7,1
30,3.500037670135498,9,1
30,6.558903932571411,17,1
30,5.814310789108276,15,1
30,3.669214963912964,9,1
30,2.2457070350646973,5,1
30,1.104665994644165,3,1
30,2.21162486076355,6,1
30,2.8921210765838623,10,1
30,1.7194740772247314,7,1
30,2.5209290981292725,7,1
30,4.333392858505249,8,1
30,1.9478259086608887,8,2
30,3.824306011199951,8,1
40,7.712725877761841,12,1
40,8.89631199836731,12,1
40,4.709884881973267,8,2
40,4.199995994567871,5,2
40,10.449266910552979,11,1
40,14.628456830978394,18,1
40,11.640052318572998,14,1
40,9.492915868759155,15,1
40,5.388544082641602,8,1
40,6.174860000610352,8,1
41,5.8350770473480225,10,1
41,3.8169150352478027,6,1
41,6.382817029953003,8,1
41,5.028266191482544,6,1
41,7.985151052474976,9,1
41,8.944787979125977,9,1
41,9.218031883239746,14,1
41,10.503631830215454,14,1
41,6.414963960647583,8,1
41,9.542665004730225,11,1
42,4.59686017036438,6,1
42,19.35645604133606,20,1
42,18.191533088684082,21,1
42,9.644246101379395,14,1
42,10.298114776611328,13,1
42,13.568444728851318,12,2
42,10.319501161575317,10,1
42,3.3656229972839355,4,1
42,7.119168043136597,10,1
42,9.456478834152222,9,1
43,20.893688678741455,15,1
43,12.952059268951416,16,1
43,9.997459888458252,12,3
43,6.211538791656494,7,1
43,17.275929927825928,17,1
43,8.712583780288696,12,1
43,11.392527103424072,16,1
43,27.06969118118286,22,1
43,4.159484148025513,6,2
43,13.017178058624268,14,1
44,11.668392896652222,12,1
44,12.722665786743164,15,5
44,12.622915029525757,13,1
44,17.927371978759766,15,1
44,10.91673493385315,11,1
44,8.825448989868164,10,1
44,10.174671173095703,9,1
44,14.393648862838745,15,2
44,8.065170049667358,9,1
44,11.82688307762146,12,1
20,0.2710540294647217,3,1
20,0.5101559162139893,5,1
20,0.647636890411377,5,1
20,0.44153809547424316,3,1
20,0.4260838031768799,4,1
20,0.3345468044281006,2,1
20,0.1559298038482666,0,1
20,0.26857495307922363,2,1
20,1.1840810775756836,10,1
20,0.7985959053039551,5,1
20,0.7532873153686523,6,1
20,0.4350008964538574,4,1
20,0.544644832611084,3,1
20,1.326880931854248,9,2
20,1.5805211067199707,9,1
20,0.835655927658081,9,2
20,0.9398789405822754,6,1
20,0.43682098388671875,4,1
20,0.8792188167572021,7,1
20,0.3368260860443115,2,1
21,1.1819462776184082,6,1
21,0.8110649585723877,6,1
21,0.4748101234436035,3,1
21,0.843419075012207,5,1
21,0.35739612579345703,4,2
21,0.4404144287109375,2,1
21,0.3065483570098877,1,1
21,0.6916210651397705,5,1
21,1.0272009372711182,5,1
21,1.1404228210449219,9,1
21,0.8666551113128662,5,1
21,0.9804401397705078,6,1
21,0.4826018810272217,3,1
21,2.0065462589263916,11,1
21,0.5718252658843994,3,1
21,0.973156213760376,10,1
21,1.0325849056243896,5,1
21,1.53824782371521,8,1
21,0.5674808025360107,3,1
21,1.808363914489746,15,1
22,0.39527392387390137,2,1
22,0.520953893661499,3,1
22,2.554111957550049,13,1
22,1.3407790660858154,5,1
22,0.7631731033325195,5,1
22,0.5179746150970459,3,1
22,0.6501572132110596,4,1
22,0.9373819828033447,4,1
22,0.5288100242614746,3,1
22,0.39642810821533203,2,1
22,0.6331381797790527,3,1
22,1.2309722900390625,7,1
22,1.221709966659546,7,2
22,0.9394781589508057,5,1
22,0.412078857421875,3,1
22,1.672987699508667,10,2
22,0.9973580837249756,7,1
22,0.31459617614746094,2,1
22,0.632591724395752,4,1
22,0.9244990348815918,5,1
23,1.0575003623962402,7,1
23,0.5441701412200928,3,1
23,1.4730417728424072,8,2
23,1.143024206161499,6,1
23,0.8098421096801758,5,1
23,1.0058670043945312,5,1
23,0.5518691539764404,3,1
23,0.5082111358642578,2,1
23,1.186427116394043,5,1
23,1.6347620487213135,9,1
23,2.10502028465271,12,1
23,0.4230163097381592,2,1
23,1.5687532424926758,7,1
23,1.7592058181762695,8,1
23,1.963257074356079,9,5
23,0.8439381122589111,4,1
23,1.1561269760131836,6,1
23,1.3041269779205322,7,1
23,1.1481082439422607,6,1
23,1.0748109817504883,7,1
24,1.9845659732818604,7,1
24,0.8829879760742188,5,2
24,0.47033214569091797,3,1
24,1.5095891952514648,5,1
24,1.7392210960388184,9,1
24,0.4610319137573242,2,1
24,1.6930139064788818,7,1
24,0.901820182800293,5,2
24,2.102555990219116,11,1
24,0.7345371246337891,3,1
24,1.4212801456451416,7,1
24,0.7303919792175293,3,1
24,1.2739081382751465,5,1
24,1.2742347717285156,5,1
24,1.0218870639801025,6,1
24,0.5874371528625488,4,1
24,0.717926025390625,3,1
24,1.487795352935791,6,1
24,1.348865032196045,11,1
24,1.1605639457702637,7,1
25,0.512850284576416,2,1
25,1.3968298435211182,5,1
25,0.9419388771057129,3,1
25,1.1814918518066406,5,1
25,1.8989970684051514,6,1
25,0.7948839664459229,3,1
25,1.5646488666534424,9,1
25,0.9916298389434814,4,2
25,1.555816888809204,7,1
25,0.8842689990997314,6,1
25,1.6239259243011475,6,1
25,1.3627331256866455,6,1
25,1.6294641494750977,6,1
25,1.1073319911956787,6,1
25,0.724473237991333,2,1
25,2.0738792419433594,8,1
25,2.4372570514678955,8,1
25,1.583932876586914,9,2
25,2.2925939559936523,9,1
25,1.9141361713409424,9,1
26,2.542576789855957,8,1
26,2.022080183029175,9,1
26,1.0137290954589844,5,1
26,3.1314542293548584,12,1
26,1.958338975906372,7,1
26,0.8384771347045898,3,1
26,0.7023358345031738,3,1
26,1.6577541828155518,9,2
26,1.0402939319610596,4,1
26,1.0126521587371826,5,2
26,1.4560751914978027,5,1
26,2.1678566932678223,8,1
26,0.6318578720092773,2,1
26,1.1636230945587158,6,1
26,1.7045621871948242,6,1
26,1.4402649402618408,6,1
26,0.4317491054534912,2,1
26,2.643584966659546,7,1
26,2.835578203201294,9,1
26,0.8434789180755615,3,1
27,2.832190990447998,10,1
27,2.4303958415985107,7,1
27,1.574862003326416,5,1
27,2.1584508419036865,9,2
27,1.839411973953247,5,1
27,1.868959903717041,5,1
27,2.3648529052734375,10,1
27,1.8119900226593018,6,1
27,1.5362708568572998,6,4
27,0.7399301528930664,3,1
27,2.70839786529541,8,1
